OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,,CompStatDay,CompStatYear,Start Date,End Date,Date gap,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
980,2.02E+14,6/15/2015 19:00,Monday,Jun,6,15,2015,1900,Jul,7,29,2015,6/15/2015,7/29/2015,44,RAPE,FELONY,D,78,Brooklyn,NYPD,991374,187228,40.68057972,-73.97431656
981,2.02E+14,6/16/2015 2:00,Tuesday,Jun,6,16,2015,200,Jun,6,18,2015,6/16/2015,6/18/2015,2,RAPE,FELONY,I,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
982,2.02E+14,6/16/2015 6:30,Tuesday,Jun,6,16,2015,600,Jun,6,18,2015,6/16/2015,6/18/2015,2,RAPE,FELONY,H,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
983,2.02E+14,6/16/2015 13:20,Tuesday,Jun,6,16,2015,1300,Jun,6,16,2015,6/16/2015,6/16/2015,0,RAPE,FELONY,I,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
984,2.02E+14,6/16/2015 17:00,Tuesday,Jun,6,16,2015,1700,Jun,6,17,2015,6/16/2015,6/17/2015,1,RAPE,FELONY,J,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
985,2.02E+14,6/16/2015 20:30,Tuesday,Jun,6,16,2015,2000,Jun,6,17,2015,6/16/2015,6/17/2015,1,RAPE,FELONY,I,24,Manhattan,NYPD,993336,229488,40.79657114,-73.96718569
986,2.02E+14,6/17/2015 2:45,Wednesday,Jun,6,17,2015,200,Jun,6,18,2015,6/17/2015,6/18/2015,1,RAPE,FELONY,A,45,Bronx,NYPD,1032047,242037,40.83088999,-73.82728462
987,2.02E+14,6/17/2015 4:30,Wednesday,Jun,6,17,2015,400,Jun,6,17,2015,6/17/2015,6/17/2015,0,RAPE,FELONY,F,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
988,2.02E+14,6/17/2015 22:00,Wednesday,Jun,6,17,2015,2200,Jun,6,18,2015,6/17/2015,6/18/2015,1,RAPE,FELONY,D,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
989,2.02E+14,6/18/2015 0:01,Thursday,Jun,6,18,2015,0,Jun,6,23,2015,6/18/2015,6/23/2015,5,RAPE,FELONY,F,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
990,2.02E+14,6/18/2015 18:00,Thursday,Jun,6,18,2015,1800,Jun,6,19,2015,6/18/2015,6/19/2015,1,RAPE,FELONY,I,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
991,2.02E+14,6/18/2015 23:30,Thursday,Jun,6,18,2015,2300,Jun,6,20,2015,6/18/2015,6/20/2015,2,RAPE,FELONY,B,22,Manhattan,NYPD,994010,224718,40.78347806,-73.96475834
992,2.02E+14,6/18/2015 23:30,Thursday,Jun,6,18,2015,2300,Jun,6,19,2015,6/18/2015,6/19/2015,1,RAPE,FELONY,E,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
993,2.02E+14,6/19/2015 1:00,Friday,Jun,6,19,2015,100,Jun,6,19,2015,6/19/2015,6/19/2015,0,RAPE,FELONY,I,60,Brooklyn,NYPD-HOUSING BUREAU,990922,149184,40.5761573,-73.9759838
994,2.02E+14,6/19/2015 2:00,Friday,Jun,6,19,2015,200,Jun,6,20,2015,6/19/2015,6/20/2015,1,RAPE,FELONY,D,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
995,2.02E+14,6/19/2015 3:15,Friday,Jun,6,19,2015,300,Jun,6,19,2015,6/19/2015,6/19/2015,0,RAPE,FELONY,P,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
996,2.02E+14,6/19/2015 4:00,Friday,Jun,6,19,2015,400,Jun,6,25,2015,6/19/2015,6/25/2015,6,RAPE,FELONY,D,123,Staten Island,NYPD,914725,125837,40.51180434,-74.25003459
997,2.02E+14,6/19/2015 6:30,Friday,Jun,6,19,2015,600,Jun,6,23,2015,6/19/2015,6/23/2015,4,RAPE,FELONY,B,43,Bronx,NYPD-HOUSING BUREAU,1020316,239179,40.8231013,-73.86969046
998,2.02E+14,6/19/2015 22:00,Friday,Jun,6,19,2015,2200,Jul,7,29,2015,6/19/2015,7/29/2015,40,RAPE,FELONY,E,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
999,2.02E+14,6/19/2015 22:00,Friday,Jun,6,19,2015,2200,Jun,6,20,2015,6/19/2015,6/20/2015,1,RAPE,FELONY,E,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
1000,2.02E+14,6/20/2015 2:00,Saturday,Jun,6,20,2015,200,Jun,6,25,2015,6/20/2015,6/25/2015,5,RAPE,FELONY,A,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
1001,2.02E+14,6/20/2015 4:30,Saturday,Jun,6,20,2015,400,Jun,6,20,2015,6/20/2015,6/20/2015,0,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1002,2.02E+14,6/21/2015 2:00,Sunday,Jun,6,21,2015,200,Jun,6,21,2015,6/21/2015,6/21/2015,0,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1003,2.02E+14,6/21/2015 3:30,Sunday,Jun,6,21,2015,300,Jun,6,21,2015,6/21/2015,6/21/2015,0,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1004,2.02E+14,6/21/2015 18:00,Sunday,Jun,6,21,2015,1800,Jul,7,1,2015,6/21/2015,7/1/2015,10,RAPE,FELONY,B,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
1005,2.02E+14,6/21/2015 19:30,Sunday,Jun,6,21,2015,1900,Jun,6,21,2015,6/21/2015,6/21/2015,0,RAPE,FELONY,H,106,Queens,NYPD,1028713,187853,40.6821864,-73.83969048
1006,2.02E+14,6/21/2015 20:00,Sunday,Jun,6,21,2015,2000,Jun,6,22,2015,6/21/2015,6/22/2015,1,RAPE,FELONY,A,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1007,2.02E+14,6/21/2015 23:55,Sunday,Jun,6,21,2015,2300,Jun,6,22,2015,6/21/2015,6/22/2015,1,RAPE,FELONY,E,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1008,2.02E+14,6/22/2015 0:01,Monday,Jun,6,22,2015,0,Jul,7,24,2015,6/22/2015,7/24/2015,32,RAPE,FELONY,G,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1009,2.02E+14,6/22/2015 1:30,Monday,Jun,6,22,2015,100,Jun,6,22,2015,6/22/2015,6/22/2015,0,RAPE,FELONY,A,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1010,2.02E+14,6/22/2015 5:00,Monday,Jun,6,22,2015,500,Jun,6,22,2015,6/22/2015,6/22/2015,0,RAPE,FELONY,C,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
1011,2.02E+14,6/22/2015 7:00,Monday,Jun,6,22,2015,700,Jul,7,2,2015,6/22/2015,7/2/2015,10,RAPE,FELONY,A,28,Manhattan,NYPD-HOUSING BUREAU,997376,233927,40.8087499,-73.95258581
1012,2.02E+14,6/22/2015 8:00,Monday,Jun,6,22,2015,800,Jun,6,22,2015,6/22/2015,6/22/2015,0,RAPE,FELONY,P,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1013,2.02E+14,6/22/2015 15:45,Monday,Jun,6,22,2015,1500,Aug,8,23,2015,6/22/2015,8/23/2015,62,RAPE,FELONY,I,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1014,2.02E+14,6/22/2015 23:30,Monday,Jun,6,22,2015,2300,Jun,6,23,2015,6/22/2015,6/23/2015,1,RAPE,FELONY,J,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
1015,2.02E+14,6/23/2015 10:40,Tuesday,Jun,6,23,2015,1000,Jul,7,17,2015,6/23/2015,7/17/2015,24,RAPE,FELONY,G,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1016,2.02E+14,6/23/2015 18:00,Tuesday,Jun,6,23,2015,1800,Aug,8,12,2015,6/23/2015,8/12/2015,50,RAPE,FELONY,E,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
1017,2.02E+14,6/24/2015 0:30,Wednesday,Jun,6,24,2015,0,Jun,6,24,2015,6/24/2015,6/24/2015,0,RAPE,FELONY,H,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1018,2.02E+14,6/24/2015 2:00,Wednesday,Jun,6,24,2015,200,Jun,6,24,2015,6/24/2015,6/24/2015,0,RAPE,FELONY,A,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
1019,2.02E+14,6/24/2015 9:15,Wednesday,Jun,6,24,2015,900,Jun,6,25,2015,6/24/2015,6/25/2015,1,RAPE,FELONY,E,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1020,2.02E+14,6/24/2015 21:00,Wednesday,Jun,6,24,2015,2100,Jun,6,25,2015,6/24/2015,6/25/2015,1,RAPE,FELONY,E,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1021,2.02E+14,6/26/2015 2:00,Friday,Jun,6,26,2015,200,Jun,6,26,2015,6/26/2015,6/26/2015,0,RAPE,FELONY,N,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
1022,2.02E+14,6/26/2015 6:00,Friday,Jun,6,26,2015,600,Jun,6,26,2015,6/26/2015,6/26/2015,0,RAPE,FELONY,F,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1023,2.02E+14,6/26/2015 12:30,Friday,Jun,6,26,2015,1200,Jun,6,26,2015,6/26/2015,6/26/2015,0,RAPE,FELONY,E,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
1024,2.02E+14,6/26/2015 16:00,Friday,Jun,6,26,2015,1600,Jul,7,5,2015,6/26/2015,7/5/2015,9,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1025,2.02E+14,6/27/2015 22:40,Saturday,Jun,6,27,2015,2200,Jun,6,28,2015,6/27/2015,6/28/2015,1,RAPE,FELONY,E,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1026,2.02E+14,6/28/2015 23:50,Sunday,Jun,6,28,2015,2300,Jun,6,29,2015,6/28/2015,6/29/2015,1,RAPE,FELONY,A,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1027,2.02E+14,6/29/2015 4:00,Monday,Jun,6,29,2015,400,Jul,7,7,2015,6/29/2015,7/7/2015,8,RAPE,FELONY,H,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1028,2.02E+14,6/29/2015 16:30,Monday,Jun,6,29,2015,1600,Jun,6,30,2015,6/29/2015,6/30/2015,1,RAPE,FELONY,H,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1029,2.02E+14,6/30/2015 0:01,Tuesday,Jun,6,30,2015,0,Aug,8,3,2015,6/30/2015,8/3/2015,34,RAPE,FELONY,I,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1030,2.02E+14,6/30/2015 1:15,Tuesday,Jun,6,30,2015,100,Jul,7,4,2015,6/30/2015,7/4/2015,4,RAPE,FELONY,J,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
1031,2.02E+14,6/30/2015 8:30,Tuesday,Jun,6,30,2015,800,Jul,7,9,2015,6/30/2015,7/9/2015,9,RAPE,FELONY,Q,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1032,2.02E+14,6/30/2015 19:40,Tuesday,Jun,6,30,2015,1900,Jul,7,1,2015,6/30/2015,7/1/2015,1,RAPE,FELONY,G,90,Brooklyn,NYPD-HOUSING BUREAU,997843,196573,40.70622201,-73.95097436
1033,2.02E+14,6/30/2015 23:45,Tuesday,Jun,6,30,2015,2300,Jul,7,1,2015,6/30/2015,7/1/2015,1,RAPE,FELONY,A,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1034,2.02E+14,7/1/2015 0:25,Wednesday,Jul,7,1,2015,0,Jul,7,1,2015,7/1/2015,7/1/2015,0,RAPE,FELONY,B,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
1035,2.02E+14,7/1/2015 2:30,Wednesday,Jul,7,1,2015,200,Jul,7,8,2015,7/1/2015,7/8/2015,7,RAPE,FELONY,E,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1036,2.02E+14,7/1/2015 4:00,Wednesday,Jul,7,1,2015,400,Jul,7,4,2015,7/1/2015,7/4/2015,3,RAPE,FELONY,A,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1037,2.02E+14,7/1/2015 12:00,Wednesday,Jul,7,1,2015,1200,Aug,8,24,2015,7/1/2015,8/24/2015,54,RAPE,FELONY,,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
1038,2.02E+14,7/1/2015 21:00,Wednesday,Jul,7,1,2015,2100,Jul,7,2,2015,7/1/2015,7/2/2015,1,RAPE,FELONY,J,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1039,2.02E+14,7/2/2015 21:30,Thursday,Jul,7,2,2015,2100,Aug,8,4,2015,7/2/2015,8/4/2015,33,RAPE,FELONY,E,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1040,2.02E+14,7/3/2015 1:00,Friday,Jul,7,3,2015,100,Jul,7,20,2015,7/3/2015,7/20/2015,17,RAPE,FELONY,E,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1041,2.02E+14,7/3/2015 5:00,Friday,Jul,7,3,2015,500,Jul,7,3,2015,7/3/2015,7/3/2015,0,RAPE,FELONY,F,18,Manhattan,NYPD,988353,217918,40.76481827,-73.98518977
1042,2.02E+14,7/3/2015 10:30,Friday,Jul,7,3,2015,1000,Jul,7,4,2015,7/3/2015,7/4/2015,1,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1043,2.02E+14,7/3/2015 21:00,Friday,Jul,7,3,2015,2100,Jul,7,16,2015,7/3/2015,7/16/2015,13,RAPE,FELONY,A,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1044,2.02E+14,7/4/2015 2:30,Saturday,Jul,7,4,2015,200,Jul,7,4,2015,7/4/2015,7/4/2015,0,RAPE,FELONY,D,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1045,2.02E+14,7/4/2015 20:00,Saturday,Jul,7,4,2015,2000,Jul,7,14,2015,7/4/2015,7/14/2015,10,RAPE,FELONY,E,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
1046,2.02E+14,7/4/2015 22:00,Saturday,Jul,7,4,2015,2200,Jul,7,21,2015,7/4/2015,7/21/2015,17,RAPE,FELONY,F,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1047,2.02E+14,7/4/2015 22:30,Saturday,Jul,7,4,2015,2200,Jul,7,19,2015,7/4/2015,7/19/2015,15,RAPE,FELONY,I,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1048,2.02E+14,7/4/2015 23:20,Saturday,Jul,7,4,2015,2300,Jul,7,5,2015,7/4/2015,7/5/2015,1,RAPE,FELONY,,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
1049,2.02E+14,7/5/2015 0:30,Sunday,Jul,7,5,2015,0,Jul,7,5,2015,7/5/2015,7/5/2015,0,RAPE,FELONY,E,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1050,2.02E+14,7/5/2015 5:00,Sunday,Jul,7,5,2015,500,Jul,7,18,2015,7/5/2015,7/18/2015,13,RAPE,FELONY,E,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1051,2.02E+14,7/5/2015 13:00,Sunday,Jul,7,5,2015,1300,Aug,8,5,2015,7/5/2015,8/5/2015,31,RAPE,FELONY,I,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1052,2.02E+14,7/5/2015 14:00,Sunday,Jul,7,5,2015,1400,Aug,8,17,2015,7/5/2015,8/17/2015,43,RAPE,FELONY,P,32,Manhattan,NYPD-HOUSING BUREAU,999358,236472,40.81573205,-73.94542041
1053,2.02E+14,7/6/2015 12:00,Monday,Jul,7,6,2015,1200,Jul,7,8,2015,7/6/2015,7/8/2015,2,RAPE,FELONY,G,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1054,2.02E+14,7/6/2015 16:00,Monday,Jul,7,6,2015,1600,Jul,7,9,2015,7/6/2015,7/9/2015,3,RAPE,FELONY,J,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1055,2.02E+14,7/6/2015 19:20,Monday,Jul,7,6,2015,1900,Jul,7,6,2015,7/6/2015,7/6/2015,0,RAPE,FELONY,A,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
1056,2.02E+14,7/7/2015 1:00,Tuesday,Jul,7,7,2015,100,Jul,7,17,2015,7/7/2015,7/17/2015,10,RAPE,FELONY,A,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
1057,2.02E+14,7/7/2015 4:00,Tuesday,Jul,7,7,2015,400,Jul,7,7,2015,7/7/2015,7/7/2015,0,RAPE,FELONY,B,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1058,2.02E+14,7/7/2015 10:00,Tuesday,Jul,7,7,2015,1000,Jul,7,10,2015,7/7/2015,7/10/2015,3,RAPE,FELONY,A,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1059,2.02E+14,7/7/2015 15:35,Tuesday,Jul,7,7,2015,1500,Jul,7,7,2015,7/7/2015,7/7/2015,0,RAPE,FELONY,B,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1060,2.02E+14,7/8/2015 4:00,Wednesday,Jul,7,8,2015,400,Jul,7,10,2015,7/8/2015,7/10/2015,2,RAPE,FELONY,M,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1061,2.02E+14,7/8/2015 10:30,Wednesday,Jul,7,8,2015,1000,Jul,7,9,2015,7/8/2015,7/9/2015,1,RAPE,FELONY,B,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
1062,2.02E+14,7/8/2015 13:00,Wednesday,Jul,7,8,2015,1300,Jul,7,9,2015,7/8/2015,7/9/2015,1,RAPE,FELONY,,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1063,2.02E+14,7/8/2015 21:30,Wednesday,Jul,7,8,2015,2100,Aug,8,19,2015,7/8/2015,8/19/2015,42,RAPE,FELONY,I,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1064,2.02E+14,7/8/2015 23:00,Wednesday,Jul,7,8,2015,2300,Aug,8,10,2015,7/8/2015,8/10/2015,33,RAPE,FELONY,H,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1065,2.02E+14,7/9/2015 4:00,Thursday,Jul,7,9,2015,400,Aug,8,6,2015,7/9/2015,8/6/2015,28,RAPE,FELONY,H,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1066,2.02E+14,7/9/2015 15:20,Thursday,Jul,7,9,2015,1500,Jul,7,15,2015,7/9/2015,7/15/2015,6,RAPE,FELONY,K,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1067,2.02E+14,7/9/2015 23:00,Thursday,Jul,7,9,2015,2300,Jul,7,10,2015,7/9/2015,7/10/2015,1,RAPE,FELONY,B,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1068,2.02E+14,7/10/2015 1:00,Friday,Jul,7,10,2015,100,Jul,7,10,2015,7/10/2015,7/10/2015,0,RAPE,FELONY,H,14,Manhattan,PORT AUTHORITY,985679,213954,40.75393894,-73.99484366
1069,2.02E+14,7/10/2015 3:00,Friday,Jul,7,10,2015,300,Aug,8,18,2015,7/10/2015,8/18/2015,39,RAPE,FELONY,C,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1070,2.02E+14,7/10/2015 11:30,Friday,Jul,7,10,2015,1100,Jul,7,29,2015,7/10/2015,7/29/2015,19,RAPE,FELONY,K,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1071,2.02E+14,7/10/2015 12:00,Friday,Jul,7,10,2015,1200,Jul,7,10,2015,7/10/2015,7/10/2015,0,RAPE,FELONY,J,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1072,2.02E+14,7/10/2015 15:00,Friday,Jul,7,10,2015,1500,Jul,7,14,2015,7/10/2015,7/14/2015,4,RAPE,FELONY,I,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1073,2.02E+14,7/10/2015 19:00,Friday,Jul,7,10,2015,1900,Jul,7,11,2015,7/10/2015,7/11/2015,1,RAPE,FELONY,H,81,Brooklyn,NYPD,1005218,190528,40.6896155,-73.92439311
1074,2.02E+14,7/11/2015 2:30,Saturday,Jul,7,11,2015,200,Jul,7,11,2015,7/11/2015,7/11/2015,0,RAPE,FELONY,I,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1075,2.02E+14,7/11/2015 6:15,Saturday,Jul,7,11,2015,600,Jul,7,11,2015,7/11/2015,7/11/2015,0,RAPE,FELONY,I,70,Brooklyn,NYPD,991547,168934,40.63036655,-73.97371261
1076,2.02E+14,7/11/2015 9:00,Saturday,Jul,7,11,2015,900,Jul,7,12,2015,7/11/2015,7/12/2015,1,RAPE,FELONY,D,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1077,2.02E+14,7/11/2015 11:00,Saturday,Jul,7,11,2015,1100,Jul,7,11,2015,7/11/2015,7/11/2015,0,RAPE,FELONY,B,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1078,2.02E+14,7/11/2015 19:00,Saturday,Jul,7,11,2015,1900,Jul,7,12,2015,7/11/2015,7/12/2015,1,RAPE,FELONY,F,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1079,2.02E+14,7/12/2015 0:30,Sunday,Jul,7,12,2015,0,Jul,7,12,2015,7/12/2015,7/12/2015,0,RAPE,FELONY,A,5,Manhattan,NYPD-HOUSING BUREAU,984946,200203,40.71619591,-73.99749075
1080,2.02E+14,7/12/2015 0:30,Sunday,Jul,7,12,2015,0,Jul,7,12,2015,7/12/2015,7/12/2015,0,RAPE,FELONY,M,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1081,2.02E+14,7/12/2015 3:00,Sunday,Jul,7,12,2015,300,Jul,7,12,2015,7/12/2015,7/12/2015,0,RAPE,FELONY,I,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1082,2.02E+14,7/12/2015 3:50,Sunday,Jul,7,12,2015,300,Jul,7,12,2015,7/12/2015,7/12/2015,0,RAPE,FELONY,B,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1083,2.02E+14,7/12/2015 5:00,Sunday,Jul,7,12,2015,500,Jul,7,13,2015,7/12/2015,7/13/2015,1,RAPE,FELONY,I,28,Manhattan,NYPD,997376,233927,40.8087499,-73.95258581
1084,2.02E+14,7/13/2015 3:30,Monday,Jul,7,13,2015,300,Jul,7,14,2015,7/13/2015,7/14/2015,1,RAPE,FELONY,D,34,Manhattan,NYPD,1002106,249501,40.85148777,-73.93545797
1085,2.02E+14,7/13/2015 4:00,Monday,Jul,7,13,2015,400,Jul,7,13,2015,7/13/2015,7/13/2015,0,RAPE,FELONY,A,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1086,2.02E+14,7/13/2015 5:30,Monday,Jul,7,13,2015,500,Jul,7,13,2015,7/13/2015,7/13/2015,0,RAPE,FELONY,B,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1087,2.02E+14,7/13/2015 15:15,Monday,Jul,7,13,2015,1500,Jul,7,13,2015,7/13/2015,7/13/2015,0,RAPE,FELONY,I,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1088,2.02E+14,7/14/2015 0:01,Tuesday,Jul,7,14,2015,0,Jul,7,18,2015,7/14/2015,7/18/2015,4,RAPE,FELONY,M,18,Manhattan,NYPD,988353,217918,40.76481827,-73.98518977
1089,2.02E+14,7/14/2015 0:01,Tuesday,Jul,7,14,2015,0,Jul,7,14,2015,7/14/2015,7/14/2015,0,RAPE,FELONY,A,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1090,2.02E+14,7/14/2015 2:00,Tuesday,Jul,7,14,2015,200,Jul,7,14,2015,7/14/2015,7/14/2015,0,RAPE,FELONY,H,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1091,2.02E+14,7/14/2015 2:00,Tuesday,Jul,7,14,2015,200,Jul,7,14,2015,7/14/2015,7/14/2015,0,RAPE,FELONY,C,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1092,2.02E+14,7/14/2015 8:30,Tuesday,Jul,7,14,2015,800,Jul,7,14,2015,7/14/2015,7/14/2015,0,RAPE,FELONY,J,18,Manhattan,NYPD,988353,217918,40.76481827,-73.98518977
1093,2.02E+14,7/14/2015 12:00,Tuesday,Jul,7,14,2015,1200,Jul,7,28,2015,7/14/2015,7/28/2015,14,RAPE,FELONY,A,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1094,2.02E+14,7/14/2015 13:00,Tuesday,Jul,7,14,2015,1300,Jul,7,17,2015,7/14/2015,7/17/2015,3,RAPE,FELONY,E,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1095,2.02E+14,7/14/2015 22:00,Tuesday,Jul,7,14,2015,2200,Aug,8,15,2015,7/14/2015,8/15/2015,32,RAPE,FELONY,A,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1096,2.02E+14,7/15/2015 14:00,Wednesday,Jul,7,15,2015,1400,Jul,7,16,2015,7/15/2015,7/16/2015,1,RAPE,FELONY,C,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1097,2.02E+14,7/15/2015 15:00,Wednesday,Jul,7,15,2015,1500,Aug,8,7,2015,7/15/2015,8/7/2015,23,RAPE,FELONY,J,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
1098,2.02E+14,7/15/2015 20:30,Wednesday,Jul,7,15,2015,2000,Jul,7,16,2015,7/15/2015,7/16/2015,1,RAPE,FELONY,H,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1099,2.02E+14,7/17/2015 18:30,Friday,Jul,7,17,2015,1800,Jul,7,21,2015,7/17/2015,7/21/2015,4,RAPE,FELONY,C,113,Queens,NYPD,1046367,186986,40.67970041,-73.77604737
1100,2.02E+14,7/17/2015 19:00,Friday,Jul,7,17,2015,1900,Jul,7,24,2015,7/17/2015,7/24/2015,7,RAPE,FELONY,I,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1101,2.02E+14,7/17/2015 22:00,Friday,Jul,7,17,2015,2200,Aug,8,7,2015,7/17/2015,8/7/2015,21,RAPE,FELONY,F,114,Queens,NYPD,1007654,219564,40.76930609,-73.91550818
1102,2.02E+14,7/18/2015 1:30,Saturday,Jul,7,18,2015,100,Jul,7,18,2015,7/18/2015,7/18/2015,0,RAPE,FELONY,H,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
1103,2.02E+14,7/18/2015 3:00,Saturday,Jul,7,18,2015,300,Jul,7,19,2015,7/18/2015,7/19/2015,1,RAPE,FELONY,C,1,Manhattan,NYPD,982285,201682,40.72025522,-74.00709028
